AT,AP,AH,TEY,CO,NOX,AP_normalized
19.711,1014.3,66.972,129.75,1.7875,48.136,0.03478260869564736
19.114,1014.6,71.68,131.87,1.9359,48.684,0.0695652173913079
16.008,1012.9,86.948,131.42,3.6499,55.545,-0.1275362318840623
15.674,1013.1,85.751,129.85,4.0677,51.781,-0.10434782608695527
15.336,1013.4,84.823,131.53,2.1042,52.229,-0.0695652173913079
15.103,1013.7,82.011,130.19,2.1901,52.837,-0.03478260869564736
14.905,1013.9,80.039,130.16,2.2565,50.971,-0.011594202898553514
14.708,1013.9,78.338,130.07,2.0351,51.095,-0.011594202898553514
14.408,1014.3,76.168,129.92,2.4662,52.288,0.03478260869564736
14.247,1014.7,76.676,130.82,1.9738,51.391,0.08115942028986141
14.245,1015.1,75.91,132.54,1.6934,51.636,0.1275362318840623
14.34,1015.7,73.883,133.47,1.7691,53.188,0.19710144927537018
14.301,1016.3,74.474,154.3,1.258,48.792,0.2666666666666649
14.439,1016.6,74.988,157.23,1.4351,47.915,0.30144927536232546
14.95,1016.9,71.036,156.44,1.7512,50.162,0.33623188405797283
16.012,1017.0,69.157,155.52,1.3478,49.563,0.34782608695652634
17.213,1017.0,68.329,152.49,1.2045,49.436,0.34782608695652634
17.768,1017.1,67.085,154.07,1.2971,48.87,0.35942028985507984
18.055,1017.2,67.639,154.83,1.9461,47.302,0.37101449275363335
17.545,1017.4,68.422,154.99,1.8987,47.295,0.3942028985507272
16.755,1017.7,69.807,156.23,1.48,46.096,0.42898550724638773
15.999,1018.0,72.751,157.53,1.7064,46.468,0.4637681159420351
15.333,1018.5,76.496,140.46,2.2324,50.217,0.5217391304347895
15.262,1018.9,78.688,129.84,3.204,51.98,0.5681159420289904
15.339,1019.1,80.088,130.67,2.2061,49.667,0.5913043478260974
15.154,1019.3,82.059,130.93,2.0963,48.81,0.6144927536231912
15.144,1019.3,83.064,130.32,2.4863,48.952,0.6144927536231912
15.114,1019.2,82.839,128.65,2.9364,48.204,0.6028985507246509
14.855,1019.1,83.177,127.65,2.8014,48.246,0.5913043478260974
14.371,1018.9,83.196,129.44,2.7364,49.292,0.5681159420289904
13.869,1018.8,84.139,128.83,2.8905,50.597,0.5565217391304369
18.394,1019.0,65.211,136.45,1.5994,56.454,0.5797101449275439
17.152,1019.4,70.366,131.21,1.5941,54.495,0.6260869565217447
16.442,1019.7,73.713,130.03,1.9752,52.57,0.6608695652174053
16.549,1019.9,73.503,130.15,2.1942,51.152,0.6840579710144992
16.55,1020.1,73.201,129.37,2.2766,51.025,0.7072463768116062
16.266,1020.2,72.716,128.61,2.4407,52.059,0.7188405797101597
15.455,1019.9,74.98,127.98,2.4063,52.931,0.6840579710144992
15.6,1019.8,75.178,128.75,2.3753,52.277,0.6724637681159457
15.317,1019.7,74.473,128.98,2.4639,53.088,0.6608695652174053
14.663,1019.6,75.948,129.12,2.2578,53.145,0.6492753623188517
13.935,1019.4,79.049,114.45,4.0484,54.837,0.6260869565217447
13.386,1019.4,81.826,109.52,4.7431,55.855,0.6260869565217447
13.466,1019.1,84.862,109.75,4.7911,56.235,0.5913043478260974
14.807,1019.3,82.988,117.96,3.6549,52.886,0.6144927536231912
16.362,1019.9,77.206,137.98,2.1559,49.012,0.6840579710144992
17.345,1020.3,73.46,152.57,1.6189,47.166,0.7304347826087
18.21,1020.6,66.869,152.39,1.2045,48.354,0.7652173913043605
18.738,1020.8,62.065,153.29,1.2045,47.582,0.7884057971014544
19.044,1021.0,59.644,155.89,1.2045,42.191,0.8115942028985614
19.263,1020.6,59.527,153.59,1.2045,43.657,0.7652173913043605
19.385,1020.6,60.134,155.21,1.2045,43.451,0.7652173913043605
19.063,1020.5,61.524,154.75,1.2045,42.943,0.753623188405807
18.794,1020.4,62.556,155.6,1.2045,43.199,0.7420289855072535
18.247,1020.4,65.191,155.6,1.2273,44.087,0.7420289855072535
17.659,1020.3,69.227,154.01,1.6842,45.49,0.7304347826087
17.092,1020.5,71.768,157.01,1.8057,42.916,0.753623188405807
16.684,1020.7,72.444,155.46,1.8781,44.21,0.776811594202914
16.663,1020.7,72.745,148.56,1.4767,45.844,0.776811594202914
16.53,1020.7,73.263,126.54,2.0537,50.34,0.776811594202914
15.543,1020.8,74.491,128.32,2.2375,52.142,0.7884057971014544
15.38,1020.5,75.747,128.47,2.5539,51.982,0.753623188405807
16.055,1020.4,69.778,128.83,2.0142,51.196,0.7420289855072535
16.005,1020.2,69.258,129.29,2.2471,52.072,0.7188405797101597
15.697,1019.9,71.264,124.69,3.4471,55.026,0.6840579710144992
15.581,1019.9,73.143,108.6,5.3596,56.546,0.6840579710144992
15.732,1019.9,73.252,108.43,5.3185,56.682,0.6840579710144992
15.447,1019.9,72.916,107.99,5.092,56.317,0.6840579710144992
14.995,1020.0,75.62,121.71,3.555,55.281,0.6956521739130527
15.392,1020.0,78.151,132.22,2.2733,51.826,0.6956521739130527
17.041,1020.2,71.237,130.58,1.8206,49.384,0.7188405797101597
18.527,1020.0,65.297,146.94,1.2045,50.721,0.6956521739130527
19.655,1019.8,62.007,145.21,1.2497,51.735,0.6724637681159457
20.667,1019.7,61.331,141.37,1.4598,51.526,0.6608695652174053
21.187,1019.2,62.325,128.68,1.735,46.3,0.6028985507246509
21.259,1018.6,65.242,148.64,1.2045,46.424,0.533333333333343
21.178,1018.5,64.3,154.78,1.5685,43.472,0.5217391304347895
20.774,1018.5,63.797,129.56,2.245,46.582,0.5217391304347895
20.109,1018.6,65.022,126.48,2.5014,47.909,0.533333333333343
19.157,1018.9,71.084,127.48,1.8915,45.35,0.5681159420289904
18.513,1019.2,74.764,128.05,1.8074,47.606,0.6028985507246509
18.183,1019.3,75.932,126.67,1.9991,47.678,0.6144927536231912
18.041,1018.5,76.763,127.43,2.2462,49.238,0.5217391304347895
17.986,1018.5,76.505,129.52,2.3152,49.101,0.5217391304347895
18.092,1018.6,76.694,131.0,2.3488,49.899,0.533333333333343
18.219,1018.6,76.015,129.49,1.8415,47.948,0.533333333333343
18.065,1017.9,75.671,129.53,1.7617,47.525,0.4521739130434816
17.837,1017.6,76.645,129.95,2.0034,48.019,0.4173913043478342
17.93,1017.5,77.905,129.74,2.3284,48.636,0.4057971014492807
17.781,1017.3,79.322,129.42,2.2032,49.766,0.3826086956521737
17.693,1017.3,79.653,129.91,2.1924,48.704,0.3826086956521737
17.531,1017.1,80.857,130.07,1.6899,46.608,0.35942028985507984
17.582,1017.2,80.7,130.0,1.5929,47.18,0.37101449275363335
18.012,1017.4,80.647,130.13,1.7609,46.729,0.3942028985507272
18.578,1017.7,79.427,131.41,1.8318,47.465,0.42898550724638773
19.508,1018.0,76.804,128.79,1.8172,44.368,0.4637681159420351
20.446,1018.1,72.896,129.3,1.875,45.981,0.4753623188405886
20.524,1017.9,72.246,129.74,1.9441,46.585,0.4521739130434816
20.643,1017.5,70.171,129.18,1.8789,46.56,0.4057971014492807
20.912,1017.2,68.608,128.87,1.9561,46.167,0.37101449275363335
21.181,1017.1,69.245,129.04,1.8385,46.317,0.35942028985507984
21.378,1017.2,68.987,128.01,1.948,47.005,0.37101449275363335
21.206,1017.2,70.631,105.76,5.443,52.732,0.37101449275363335
20.72,1017.6,71.192,104.4,5.1572,50.503,0.4173913043478342
20.249,1017.9,73.169,118.62,2.898,50.121,0.4521739130434816
19.886,1018.1,75.581,119.32,2.814,49.293,0.4753623188405886
19.448,1018.2,78.154,119.95,2.7908,47.616,0.4869565217391421
19.097,1018.5,79.699,128.78,2.1639,48.53,0.5217391304347895
18.977,1018.6,80.329,129.04,2.0886,47.337,0.533333333333343
18.749,1018.4,81.118,129.65,1.8227,47.016,0.510144927536236
18.612,1018.2,81.429,130.36,1.8351,47.425,0.4869565217391421
18.086,1018.0,80.375,118.72,3.3968,54.156,0.4637681159420351
17.877,1018.1,81.349,109.94,4.0891,50.458,0.4753623188405886
17.817,1018.5,81.803,115.81,3.526,50.642,0.5217391304347895
18.467,1018.9,77.8,130.16,1.8274,49.006,0.5681159420289904
19.638,1019.1,70.413,129.27,1.7067,48.916,0.5913043478260974
20.518,1019.0,63.908,126.66,2.1506,49.36,0.5797101449275439
21.295,1018.7,62.041,116.8,3.1538,47.754,0.5449275362318965
21.542,1018.3,61.299,129.98,1.6611,47.465,0.49855072463768246
21.378,1017.9,60.013,128.96,1.8944,47.977,0.4521739130434816
21.373,1017.5,59.442,130.46,1.7421,48.234,0.4057971014492807
21.016,1017.2,62.654,130.56,1.681,48.226,0.37101449275363335
20.849,1017.1,62.746,129.74,1.8041,48.125,0.35942028985507984
20.788,1017.0,64.635,130.3,1.6597,47.04,0.34782608695652634
19.817,1016.8,71.78,130.9,1.6845,46.428,0.3246376811594193
18.898,1016.8,75.677,129.86,1.9044,48.107,0.3246376811594193
18.196,1016.9,75.347,131.71,1.9133,49.302,0.33623188405797283
17.302,1016.9,76.38,131.54,1.9055,48.725,0.33623188405797283
16.025,1016.9,79.394,127.37,2.9669,51.069,0.33623188405797283
15.04,1016.5,83.055,116.02,3.9371,52.076,0.28985507246377196
14.265,1016.3,85.201,129.65,1.9672,48.431,0.2666666666666649
14.098,1016.0,86.253,129.13,2.2915,47.637,0.23188405797101755
13.942,1015.6,87.09,127.75,2.7442,49.316,0.18550724637681668
13.725,1015.4,87.331,127.82,2.6077,50.116,0.16231884057970966
13.745,1015.2,88.457,128.37,2.6813,49.604,0.1391304347826158
13.934,1015.3,88.26,128.41,2.5358,49.989,0.15072463768115613
14.342,1015.4,88.689,129.21,2.2529,49.677,0.16231884057970966
15.09,1015.6,88.738,131.46,2.2738,49.057,0.18550724637681668
16.127,1015.8,87.736,131.49,1.9361,46.217,0.20869565217391053
17.655,1016.0,84.108,129.24,1.7982,47.397,0.23188405797101755
19.375,1016.0,78.596,128.91,2.1788,47.023,0.23188405797101755
20.606,1015.6,73.411,130.92,1.7607,46.033,0.18550724637681668
21.025,1015.2,72.967,129.05,1.5348,43.589,0.1391304347826158
21.504,1014.7,70.436,131.17,1.8193,43.943,0.08115942028986141
21.396,1014.1,68.571,130.54,1.933,44.507,0.011594202898553514
21.37,1013.8,67.582,129.83,2.0056,46.056,-0.02318840579710703
21.329,1013.6,68.287,129.38,2.1953,47.763,-0.04637681159420087
20.759,1013.5,70.287,129.74,2.2362,54.596,-0.05797101449275439
19.66,1013.5,73.185,130.43,1.9803,54.349,-0.05797101449275439
18.493,1013.3,75.018,130.11,2.005,54.521,-0.08115942028986141
17.587,1013.2,78.609,129.74,2.0385,46.232,-0.09275362318840175
17.18,1013.2,81.601,128.33,2.3522,47.939,-0.09275362318840175
16.251,1013.1,82.045,132.19,2.023,49.137,-0.10434782608695527
15.482,1012.7,85.135,129.87,2.2096,49.604,-0.15072463768115613
15.196,1012.3,86.402,131.83,1.887,49.041,-0.19710144927537018
13.732,1011.4,89.035,100.94,7.0833,56.838,-0.30144927536232546
13.324,1011.3,88.841,101.85,7.0833,83.223,-0.31304347826087897
13.277,1011.2,92.082,101.32,7.0833,83.549,-0.3246376811594193
13.556,1011.3,92.444,131.82,2.2814,55.055,-0.31304347826087897
14.476,1011.6,94.296,117.84,3.5701,52.413,-0.27826086956521845
15.95,1011.7,95.219,132.69,2.1898,49.952,-0.2666666666666649
17.828,1011.7,94.183,130.11,1.8874,43.554,-0.2666666666666649
19.755,1011.9,86.164,129.93,1.7234,43.561,-0.24347826086957106
20.706,1011.8,78.455,130.29,1.7493,43.955,-0.2550724637681246
21.656,1011.2,73.03,129.52,1.6421,43.752,-0.3246376811594193
22.45,1010.7,68.438,130.73,1.5032,45.291,-0.3826086956521737
22.613,1010.3,66.701,130.48,1.8751,45.956,-0.42898550724638773
22.707,1010.2,63.124,130.59,1.9099,46.604,-0.4405797101449281
22.796,1010.0,62.336,129.66,2.0237,46.843,-0.4637681159420351
22.348,1009.9,68.572,110.36,4.1052,44.907,-0.4753623188405886
20.702,1010.1,80.323,104.35,5.1518,47.064,-0.4521739130434816
20.151,1009.8,81.389,103.73,5.5412,48.592,-0.4869565217391421
19.65,1009.5,80.916,124.4,2.5535,47.698,-0.5217391304347895
19.147,1009.1,82.79,127.4,1.7832,46.032,-0.5681159420289904
18.484,1009.1,82.674,123.62,1.7343,48.616,-0.5681159420289904
17.66,1009.1,84.676,126.39,2.0766,48.614,-0.5681159420289904
17.312,1009.0,86.24,125.0,2.328,48.57,-0.5797101449275439
17.162,1008.9,86.797,125.53,2.1938,47.784,-0.5913043478260974
17.555,1008.9,87.712,125.08,2.4757,48.274,-0.5913043478260974
18.09,1009.0,85.715,125.57,2.317,46.97,-0.5797101449275439
18.329,1009.6,86.361,126.3,2.1467,46.426,-0.510144927536236
17.713,1010.3,88.205,131.03,2.1725,48.455,-0.42898550724638773
17.056,1010.8,89.128,130.81,1.8518,47.313,-0.37101449275363335
16.578,1010.9,90.535,130.97,1.75,46.887,-0.35942028985507984
16.567,1011.1,89.183,130.16,2.0596,47.854,-0.33623188405797283
16.411,1011.2,87.133,129.16,2.0912,49.42,-0.3246376811594193
16.262,1011.0,84.641,130.69,2.0761,50.349,-0.34782608695652634
16.034,1010.9,84.287,128.99,2.4323,50.896,-0.35942028985507984
15.534,1010.7,85.426,131.71,2.0594,50.468,-0.3826086956521737
15.223,1010.6,87.062,129.08,2.2077,50.149,-0.3942028985507272
15.092,1010.6,85.907,129.07,2.4591,49.833,-0.3942028985507272
15.03,1010.9,85.469,129.33,2.1888,48.75,-0.35942028985507984
14.976,1011.5,84.902,129.33,1.915,49.082,-0.28985507246377196
14.893,1011.9,83.901,127.79,2.1189,50.746,-0.24347826086957106
14.955,1011.7,83.251,128.87,2.0702,51.337,-0.2666666666666649
14.965,1011.7,84.374,127.61,1.9575,52.174,-0.2666666666666649
14.654,1011.7,85.21,127.27,2.107,52.671,-0.2666666666666649
14.366,1011.6,86.321,129.32,2.2583,51.894,-0.27826086956521845
14.41,1011.4,86.172,130.38,1.8367,50.861,-0.30144927536232546
14.544,1011.2,86.783,131.05,1.9835,50.67,-0.3246376811594193
14.667,1010.9,86.982,130.42,2.0913,51.812,-0.35942028985507984
14.766,1010.5,85.182,130.08,1.8618,50.933,-0.4057971014492807
14.793,1010.2,83.553,130.37,2.3517,50.818,-0.4405797101449281
14.876,1010.2,83.104,130.4,1.6772,50.268,-0.4405797101449281
15.041,1009.9,84.064,131.24,1.4751,50.283,-0.4753623188405886
15.496,1009.7,85.416,130.8,1.3037,49.598,-0.49855072463768246
16.169,1009.6,85.945,130.51,2.2345,50.035,-0.510144927536236
16.78,1009.3,85.969,129.61,2.0979,49.052,-0.5449275362318965
17.336,1008.6,85.283,130.61,1.9332,47.446,-0.6260869565217447
17.483,1007.8,85.299,126.74,2.1808,46.103,-0.7188405797101597
17.411,1006.9,88.896,123.88,2.0387,45.574,-0.8231884057971149
17.39,1006.1,92.072,129.96,1.6138,45.179,-0.9159420289855167
17.531,1005.1,92.319,127.1,2.6734,46.413,-1.0318840579710256
18.055,1004.8,91.592,127.43,2.5648,46.372,-1.066666666666686
18.508,1004.4,91.312,130.4,2.3708,46.627,-1.113043478260887
18.533,1004.2,92.925,130.41,2.2755,47.059,-1.1362318840579808
18.775,1004.0,93.662,131.2,2.0644,45.817,-1.1594202898550878
19.098,1004.0,92.465,128.83,2.0947,44.677,-1.1594202898550878
19.375,1003.4,91.718,130.38,1.5788,43.37,-1.2289855072463955
19.207,1002.8,90.889,129.33,1.5542,44.816,-1.2985507246377035
19.302,1002.5,91.297,129.45,1.5438,44.221,-1.3333333333333508
18.87,1002.7,90.442,126.13,2.01,46.45,-1.3101449275362438
18.274,1002.5,91.958,124.48,2.0129,47.018,-1.3333333333333508
18.043,1003.1,90.954,127.92,1.8405,47.358,-1.263768115942043
17.966,1003.4,91.222,125.94,2.1376,46.554,-1.2289855072463955
17.456,1003.2,91.646,127.0,2.1154,47.061,-1.2521739130434895
16.973,1003.6,90.897,127.47,2.4812,49.436,-1.2057971014492885
16.603,1003.7,89.763,126.97,1.7014,48.971,-1.1942028985507351
16.533,1004.3,89.939,127.58,1.5742,49.221,-1.1246376811594403
16.8,1005.2,86.419,126.37,2.0065,51.466,-1.020289855072472
16.854,1006.1,83.478,129.99,2.071,52.403,-0.9159420289855167
16.945,1007.0,82.642,130.19,1.925,52.357,-0.8115942028985614
17.16,1007.4,80.127,128.7,2.8221,66.289,-0.7652173913043605
16.891,1007.4,81.277,128.85,2.7853,56.766,-0.7652173913043605
16.425,1007.4,84.686,119.34,3.9938,57.168,-0.7652173913043605
15.887,1007.2,86.328,130.07,3.0282,56.304,-0.7884057971014544
15.526,1007.3,86.092,130.58,2.3856,54.393,-0.776811594202914
15.183,1007.4,85.906,130.69,2.2585,54.461,-0.7652173913043605
14.91,1007.0,86.087,130.23,2.6153,55.405,-0.8115942028985614
14.732,1007.2,87.324,130.75,2.697,56.3,-0.7884057971014544
14.435,1007.5,88.487,131.33,2.4762,56.901,-0.753623188405807
13.976,1007.8,90.095,125.65,3.1421,58.096,-0.7188405797101597
13.772,1008.0,88.478,125.69,3.3355,60.819,-0.6956521739130527
13.781,1008.5,86.072,127.15,2.8987,59.468,-0.6376811594202982
13.891,1009.1,84.151,128.37,2.5878,57.497,-0.5681159420289904
14.087,1009.3,82.746,110.18,5.2721,61.863,-0.5449275362318965
13.952,1009.9,81.052,111.55,4.8996,60.815,-0.4753623188405886
13.968,1010.6,81.537,111.33,4.9301,59.851,-0.3942028985507272
13.654,1011.2,79.637,110.59,5.1647,59.316,-0.3246376811594193
13.416,1011.4,78.004,108.78,5.3923,60.609,-0.30144927536232546
13.549,1011.7,78.343,109.2,5.3236,59.85,-0.2666666666666649
13.833,1012.4,69.423,109.23,5.0078,60.765,-0.18550724637681668
14.23,1013.2,73.45,110.34,4.5362,59.002,-0.09275362318840175
14.289,1013.9,75.623,117.67,3.5999,57.366,-0.011594202898553514
14.448,1014.8,78.504,124.41,3.4868,57.262,0.09275362318840175
14.566,1015.1,79.114,123.98,3.3632,57.742,0.1275362318840623
14.708,1015.5,78.311,130.52,2.7966,54.567,0.17391304347826317
14.833,1015.9,76.204,127.21,2.9814,56.489,0.22028985507246404
14.891,1016.0,74.274,126.9,2.81,56.67,0.23188405797101755
14.939,1015.9,71.309,117.85,3.7194,59.34,0.22028985507246404
15.01,1016.0,70.065,124.39,3.2197,58.869,0.23188405797101755
14.999,1016.4,67.109,126.27,2.835,57.397,0.27826086956521845
14.928,1017.1,68.012,126.53,2.447,56.524,0.35942028985507984
14.763,1017.7,67.387,114.12,4.2306,58.073,0.42898550724638773
14.547,1018.1,67.353,128.62,2.5062,55.203,0.4753623188405886
14.349,1018.3,70.54,125.0,2.8507,55.984,0.49855072463768246
14.168,1018.6,72.551,130.83,2.2928,55.286,0.533333333333343
13.365,1019.1,75.197,130.27,2.3053,57.053,0.5913043478260974
12.412,1019.2,76.923,118.87,4.1462,60.295,0.6028985507246509
11.505,1019.3,79.436,107.41,6.679,68.489,0.6144927536231912
10.985,1019.2,81.675,110.06,6.0899,67.071,0.6028985507246509
10.936,1019.2,81.052,108.22,5.8809,63.797,0.6028985507246509
11.071,1019.3,79.674,107.82,6.4417,67.449,0.6144927536231912
11.039,1019.0,79.812,108.28,5.4679,63.147,0.5797101449275439
10.854,1019.1,80.521,111.26,4.9447,60.947,0.5913043478260974
10.628,1019.2,81.938,109.14,5.448,61.515,0.6028985507246509
10.155,1019.3,83.856,109.9,5.3949,63.133,0.6144927536231912
10.904,1019.6,86.744,109.51,5.2193,61.552,0.6492753623188517
12.876,1020.0,84.665,109.82,4.8932,59.3,0.6956521739130527
15.053,1020.1,72.567,113.38,3.6807,59.05,0.7072463768116062
16.287,1020.2,63.999,129.54,1.8935,56.593,0.7188405797101597
17.108,1020.1,56.473,128.61,2.1732,54.625,0.7072463768116062
17.257,1019.8,55.175,131.9,2.0042,54.402,0.6724637681159457
17.356,1019.4,52.293,131.11,2.0726,55.273,0.6260869565217447
17.237,1019.4,49.564,129.85,2.0296,54.05,0.6260869565217447
16.838,1019.3,51.127,129.34,1.8736,53.693,0.6144927536231912
16.418,1019.5,53.521,129.32,2.008,53.927,0.6376811594202982
15.39,1019.6,61.923,106.9,5.9047,62.548,0.6492753623188517
14.113,1019.8,69.906,107.0,6.6272,65.624,0.6724637681159457
11.802,1019.8,79.831,109.72,5.3787,62.281,0.6724637681159457
11.528,1019.8,80.703,129.85,2.6385,55.888,0.6724637681159457
11.505,1019.8,80.628,128.12,2.9705,57.788,0.6724637681159457
11.529,1019.9,80.826,122.44,4.2901,62.816,0.6840579710144992
11.616,1019.8,80.646,108.95,5.5171,62.406,0.6724637681159457
11.61,1019.5,78.838,109.09,5.485,62.386,0.6376811594202982
11.365,1019.4,77.153,108.65,5.6965,62.632,0.6260869565217447
10.871,1019.5,78.38,109.47,5.6029,62.656,0.6376811594202982
10.185,1019.5,80.2,108.67,6.1933,64.372,0.6376811594202982
9.6254,1019.5,82.309,108.85,6.2659,64.331,0.6376811594202982
9.9698,1019.8,85.485,123.48,4.0769,61.198,0.6724637681159457
11.682,1019.9,85.951,127.59,2.453,55.604,0.6840579710144992
14.137,1019.8,76.375,130.76,1.2045,53.256,0.6724637681159457
16.499,1019.7,61.415,153.95,1.2045,52.675,0.6608695652174053
17.566,1019.6,55.127,136.49,2.2132,52.787,0.6492753623188517
17.96,1019.4,53.186,126.06,2.4203,51.734,0.6260869565217447
18.342,1019.3,50.782,129.22,2.1267,51.596,0.6144927536231912
18.417,1019.1,52.61,129.31,2.2743,51.521,0.5913043478260974
17.645,1019.0,55.044,129.39,2.1579,51.563,0.5797101449275439
16.825,1018.9,57.868,129.19,2.6188,52.797,0.5681159420289904
16.056,1018.8,63.052,129.4,2.5305,53.066,0.5565217391304369
15.459,1019.0,67.952,128.38,2.5294,52.235,0.5797101449275439
14.448,1019.1,69.336,126.59,2.7891,53.944,0.5913043478260974
13.358,1019.2,73.571,115.23,4.1515,56.868,0.6028985507246509
12.74,1019.3,75.444,126.33,2.9183,56.762,0.6144927536231912
11.534,1019.3,80.463,128.83,2.7853,55.449,0.6144927536231912
10.885,1019.2,83.449,129.85,3.1162,58.249,0.6028985507246509
10.27,1019.2,85.298,107.98,7.0833,68.746,0.6028985507246509
9.656,1019.1,86.095,109.23,6.2522,64.089,0.5913043478260974
9.2651,1019.1,86.32,109.74,5.7579,63.519,0.5913043478260974
9.0751,1019.1,86.767,108.59,6.1584,65.403,0.5913043478260974
9.1608,1019.3,87.398,108.49,6.3563,66.186,0.6144927536231912
9.3056,1019.5,88.156,108.66,6.549,66.427,0.6376811594202982
9.7233,1019.8,89.091,121.14,4.101,60.465,0.6724637681159457
10.855,1020.0,87.507,130.64,2.5285,57.214,0.6956521739130527
12.067,1020.3,85.62,130.54,2.76,56.072,0.7304347826087
14.545,1020.5,77.202,130.92,1.7816,53.421,0.753623188405807
16.661,1020.7,67.13,129.39,1.8768,54.463,0.776811594202914
18.195,1020.6,56.349,113.84,4.2697,59.788,0.7652173913043605
18.062,1020.4,59.469,132.07,2.3629,55.376,0.7420289855072535
14.587,1021.2,69.567,101.05,7.0833,56.838,0.8347826086956684
13.254,1021.4,67.905,128.91,2.7779,62.186,0.8579710144927623
12.804,1021.3,68.58,127.47,3.417,61.318,0.8463768115942087
12.522,1021.3,68.458,100.38,7.0833,56.838,0.8463768115942087
11.963,1021.2,70.994,101.04,7.0833,56.838,0.8347826086956684
10.572,1021.1,79.347,101.3,7.0833,56.838,0.8231884057971149
10.048,1021.1,82.169,101.39,7.0833,56.838,0.8231884057971149
9.8518,1021.0,79.103,109.67,6.0287,68.957,0.8115942028985614
9.5662,1020.9,76.809,109.46,5.7474,66.11,0.8000000000000079
8.8797,1020.9,80.779,109.2,6.5369,68.806,0.8000000000000079
8.3739,1020.9,79.586,109.03,6.5283,70.03,0.8000000000000079
8.6511,1021.0,78.07,139.26,3.2893,58.069,0.8115942028985614
10.895,1021.0,71.881,157.61,1.386,50.964,0.8115942028985614
13.791,1021.0,55.465,156.16,1.2045,53.553,0.8115942028985614
